Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,score_lof,anomaly_vote_count,GERCEK_ETIKET_Class
48401.0,-36.8023199088745,-63.3446983175027,-20.6457938971874,16.7155373723131,-20.6720638844186,7.69400233548118,24.9565873373833,-4.73011069794637,-2.68731175419343,-8.4234037916184,1.18635975047694,1.87998205587773,3.49672267267696,4.08250345152737,1.40617806809999,0.773132920896379,0.902963574986372,5.04106918541184,-7.21352743017759,39.4209042482199,11.4553133416159,-10.933143697655,-17.1736649383127,1.18070013328976,-7.02578318190186,-2.53432972105675,-3.60247947620498,3.45022448127565,19656.53,0.9999999999999999,6.0,0
95286.0,-34.5492960902358,-60.4646176556493,-21.3408541341773,16.8753440335975,-19.2290753418689,6.33525946112305,24.4227156538183,-4.96456618217565,0.188912105920729,-8.90818214907509,-0.0835135132064674,-2.28186606376305,3.7393658809182,5.98921033200754,2.58216178487832,3.03287393448113,0.530778941130874,4.71239756635225,-6.93829731768481,38.1172091261285,11.5025799642917,-9.49942296430251,-16.5131859118675,0.744341223508735,-7.08132534637739,-2.60455055280817,-3.55096314850856,3.25080214603931,18910.0,0.9493578747683905,6.0,0
166198.0,-35.5485392112513,-31.8504841430453,-48.3255893623954,15.3041839851875,-113.743306711146,73.3016255459646,120.589493945238,-27.3473599337598,-3.87242453038611,-12.0054867807373,6.85389670664344,-9.18941787565569,7.12688295859376,-6.79594155719079,8.87774159774277,17.3151115176278,-7.17380530169518,-1.96804418826701,5.5017472139665,-54.497720494566,-21.6201196505274,5.71230304286357,-1.58109750786105,4.58454913689817,4.55468275626127,3.41563624349633,31.6121981061363,-15.4300839055349,25691.16,0.9112119897217902,9.0,0
24907.0,0.559353712812131,0.126564932186136,-1.57001064782753,-1.47008481257541,1.74573630621851,3.27795882060938,-1.22066373723237,-0.107612891413607,0.511673567209467,0.35898091233571,1.19468140047327,-3.41328333383758,1.85046539227133,0.257759750381833,0.323877225053265,1.62204609564098,1.34450051417786,-0.290999344404211,1.10560446060679,-0.0901813878342802,0.53127666682549,-0.903267357366234,0.559493221579431,0.808931121575652,-0.991735185348878,-0.641681668600356,-0.227203993521345,-0.122150062619905,20.48,0.7040333727296954,1.0,0
22022.0,-1.40305176647773,-0.980679936094046,-0.408238071802344,-2.39227481714574,2.86899764129362,2.81763285595978,-0.753452873942429,-0.0923726588830077,-0.0766409128937214,-0.15652793562433,0.655401037562982,-3.47942350203629,1.6987057269268,1.37050321255068,-0.543338575431511,1.51005194808731,0.270657161063309,-0.531213898120071,0.183922303241057,-0.250842071198696,0.798321334079839,0.170495958373787,0.82657242873682,0.936557848139406,0.302243620401879,-0.310505969149689,0.291610204294832,0.0120014603843126,26.8,0.6481302762006801,1.0,0
145283.0,-21.5324775220822,-34.7047676182969,-8.30303527679205,10.2641750659905,3.95717475016192,-3.22969463323188,-4.06676833550481,-4.08397095056097,0.554071558866492,-2.16686663470641,0.939704994559361,3.10892166798271,0.808612501656661,4.10977929822223,3.01703875470661,0.554017829796582,1.17460854966388,0.601034641410773,-4.35367948480622,19.7464530836708,5.19871759276142,-7.33107784160372,-32.828994997462,0.118985764645557,-8.69662677026752,-1.77806147572803,-0.519785758330671,2.71671646134579,10000.0,0.6465792999006198,6.0,0
75207.0,-3.43260231789571,-3.11012293690014,9.38255843282114,-1.21880844460865,7.51523774487213,3.39954047623152,15.6617156861061,-18.9580167660129,15.5949946071278,23.7451361206545,6.4850951092273,-6.76543282900551,-1.14960991213493,-18.392091495673,3.3044097102594,-5.88359795519697,-8.5076284379201,-2.69621329432255,0.620848575241776,1.65017800936865,-3.17715309880207,2.76691679687754,-2.97135904791802,0.539097106279775,-3.96345398533921,-2.06856086855144,-22.5656793207827,-11.7108956394515,243.26,0.6330412807421892,7.0,0
3753.0,-0.106193779675729,-0.474961507291863,-0.39120413628075,-1.15520604910656,1.82180218752737,3.57683875684287,-0.41376258905065,0.410050761838382,0.103919337979277,0.897486614536318,1.03604664235008,-3.59316892224978,1.98851679313939,1.14098912521226,0.874161556070391,0.738453898387077,0.838622888239635,-0.512175115837554,2.49913723324879,0.313009261128675,-0.163572198687126,-0.135650993693289,0.640851487178715,0.926993608821408,-1.38020295674773,-0.532059610349588,-0.136896053721817,0.0972650168386436,76.82,0.6301816337634281,2.0,0
42951.0,-23.7128394089686,-42.1726875231095,-13.3208246805279,9.92501936512661,-13.9455376404468,5.56489131600864,15.7106439822399,-2.84425261686592,-1.58072500831757,-5.5332559073632,1.44669482617669,0.90267505415758,1.74697926404009,2.35413099249729,0.801598168355565,2.06847490432671,1.413407352408,0.74831970603822,-3.63737113118018,26.2373907895659,7.92159987893745,-6.32070956224581,-11.3103376053523,0.404175327599178,-4.54727807360067,-1.57711817570979,-2.35738472087658,2.25366209932537,12910.93,0.5969049450232192,6.0,0
14465.0,0.0138538893918547,0.320278342132368,0.0368934523770041,-1.1763245422913,1.84268988953806,3.5973571872949,-0.786875525461593,0.816449486425321,-0.412012851885333,-0.110823463406146,1.22175754565834,-3.81072263197298,1.91278207418823,0.395550174680126,1.12938830004523,1.11725169790095,1.77184177360756,0.18259909795851,2.3074889296552,0.481995339268195,-0.0428690641272532,-0.0646126562626709,-0.138056755699263,0.885630367705402,-0.215411102971235,-0.0976844700951748,0.144096599285389,0.141389800278039,15.95,0.557997992991902,1.0,0
